"Group","DisplayName","ObjectClass","ObsPath","ManagerLevel1","ShareAssignments","NtfsAssignments","ExpandedMembers","MaxDepth","HasCycle","IsTruncated","Rights","ShareId","ShareIds","Sources","FullPath","ExamplePath"
"LAB\SS-ENT-0174-Readers","SS-ENT-0174-Readers","group","CORP.ENT.SHARE0174.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0174","share-WINSERVER-SSEnt0174","Share","",""
"LAB\SS-ENT-0175-Readers","SS-ENT-0175-Readers","group","CORP.ENT.SHARE0175.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0175","share-WINSERVER-SSEnt0175","Share","",""
"LAB\SS-ENT-0176-Readers","SS-ENT-0176-Readers","group","CORP.ENT.SHARE0176.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0176","share-WINSERVER-SSEnt0176","Share","",""
"LAB\SS-ENT-0177-Readers","SS-ENT-0177-Readers","group","CORP.ENT.SHARE0177.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0177","share-WINSERVER-SSEnt0177","Share","",""
"LAB\SS-ENT-0178-Readers","SS-ENT-0178-Readers","group","CORP.ENT.SHARE0178.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0178","share-WINSERVER-SSEnt0178","Share","",""
"LAB\SS-ENT-0179-Readers","SS-ENT-0179-Readers","group","CORP.ENT.SHARE0179.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0179","share-WINSERVER-SSEnt0179","Share","",""
"LAB\SS-ENT-0180-Readers","SS-ENT-0180-Readers","group","CORP.ENT.SHARE0180.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0180","share-WINSERVER-SSEnt0180","Share","",""
"LAB\SS-ENT-0181-Readers","SS-ENT-0181-Readers","group","CORP.ENT.SHARE0181.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0181","share-WINSERVER-SSEnt0181","Share","",""
"LAB\SS-ENT-0182-Readers","SS-ENT-0182-Readers","group","CORP.ENT.SHARE0182.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0182","share-WINSERVER-SSEnt0182","Share","",""
"LAB\SS-ENT-0183-Readers","SS-ENT-0183-Readers","group","CORP.ENT.SHARE0183.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0183","share-WINSERVER-SSEnt0183","Share","",""
"LAB\SS-ENT-0184-Readers","SS-ENT-0184-Readers","group","CORP.ENT.SHARE0184.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0184","share-WINSERVER-SSEnt0184","Share","",""
"LAB\SS-ENT-0185-Readers","SS-ENT-0185-Readers","group","CORP.ENT.SHARE0185.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0185","share-WINSERVER-SSEnt0185","Share","",""
"LAB\SS-ENT-0186-Readers","SS-ENT-0186-Readers","group","CORP.ENT.SHARE0186.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0186","share-WINSERVER-SSEnt0186","Share","",""
"LAB\SS-ENT-0187-Readers","SS-ENT-0187-Readers","group","CORP.ENT.SHARE0187.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0187","share-WINSERVER-SSEnt0187","Share","",""
"LAB\SS-ENT-0188-Readers","SS-ENT-0188-Readers","group","CORP.ENT.SHARE0188.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0188","share-WINSERVER-SSEnt0188","Share","",""
"LAB\SS-ENT-0189-Readers","SS-ENT-0189-Readers","group","CORP.ENT.SHARE0189.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0189","share-WINSERVER-SSEnt0189","Share","",""
"LAB\SS-ENT-0190-Readers","SS-ENT-0190-Readers","group","CORP.ENT.SHARE0190.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0190","share-WINSERVER-SSEnt0190","Share","",""
"LAB\SS-ENT-0191-Readers","SS-ENT-0191-Readers","group","CORP.ENT.SHARE0191.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0191","share-WINSERVER-SSEnt0191","Share","",""
"LAB\SS-ENT-0192-Readers","SS-ENT-0192-Readers","group","CORP.ENT.SHARE0192.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0192","share-WINSERVER-SSEnt0192","Share","",""
"LAB\SS-ENT-0193-Readers","SS-ENT-0193-Readers","group","CORP.ENT.SHARE0193.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0193","share-WINSERVER-SSEnt0193","Share","",""
"LAB\SS-ENT-0194-Readers","SS-ENT-0194-Readers","group","CORP.ENT.SHARE0194.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0194","share-WINSERVER-SSEnt0194","Share","",""
"LAB\SS-ENT-0195-Readers","SS-ENT-0195-Readers","group","CORP.ENT.SHARE0195.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0195","share-WINSERVER-SSEnt0195","Share","",""
"LAB\SS-ENT-0196-Readers","SS-ENT-0196-Readers","group","CORP.ENT.SHARE0196.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0196","share-WINSERVER-SSEnt0196","Share","",""
"LAB\SS-ENT-0197-Readers","SS-ENT-0197-Readers","group","CORP.ENT.SHARE0197.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0197","share-WINSERVER-SSEnt0197","Share","",""
"LAB\SS-ENT-0198-Readers","SS-ENT-0198-Readers","group","CORP.ENT.SHARE0198.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0198","share-WINSERVER-SSEnt0198","Share","",""
"LAB\SS-ENT-0199-Readers","SS-ENT-0199-Readers","group","CORP.ENT.SHARE0199.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0199","share-WINSERVER-SSEnt0199","Share","",""
"LAB\SS-ENT-0200-Readers","SS-ENT-0200-Readers","group","CORP.ENT.SHARE0200.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0200","share-WINSERVER-SSEnt0200","Share","",""
"LAB\SS-ENT-0201-Readers","SS-ENT-0201-Readers","group","CORP.ENT.SHARE0201.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0201","share-WINSERVER-SSEnt0201","Share","",""
"LAB\SS-ENT-0202-Readers","SS-ENT-0202-Readers","group","CORP.ENT.SHARE0202.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0202","share-WINSERVER-SSEnt0202","Share","",""
"LAB\SS-ENT-0203-Readers","SS-ENT-0203-Readers","group","CORP.ENT.SHARE0203.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0203","share-WINSERVER-SSEnt0203","Share","",""
"LAB\SS-ENT-0204-Readers","SS-ENT-0204-Readers","group","CORP.ENT.SHARE0204.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0204","share-WINSERVER-SSEnt0204","Share","",""
"LAB\SS-ENT-0205-Readers","SS-ENT-0205-Readers","group","CORP.ENT.SHARE0205.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0205","share-WINSERVER-SSEnt0205","Share","",""
"LAB\SS-ENT-0206-Readers","SS-ENT-0206-Readers","group","CORP.ENT.SHARE0206.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0206","share-WINSERVER-SSEnt0206","Share","",""
"LAB\SS-ENT-0207-Readers","SS-ENT-0207-Readers","group","CORP.ENT.SHARE0207.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0207","share-WINSERVER-SSEnt0207","Share","",""
"LAB\SS-ENT-0208-Readers","SS-ENT-0208-Readers","group","CORP.ENT.SHARE0208.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0208","share-WINSERVER-SSEnt0208","Share","",""
"LAB\SS-ENT-0209-Readers","SS-ENT-0209-Readers","group","CORP.ENT.SHARE0209.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0209","share-WINSERVER-SSEnt0209","Share","",""
"LAB\SS-ENT-0210-Readers","SS-ENT-0210-Readers","group","CORP.ENT.SHARE0210.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0210","share-WINSERVER-SSEnt0210","Share","",""
"LAB\SS-ENT-0211-Readers","SS-ENT-0211-Readers","group","CORP.ENT.SHARE0211.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0211","share-WINSERVER-SSEnt0211","Share","",""
"LAB\SS-ENT-0212-Readers","SS-ENT-0212-Readers","group","CORP.ENT.SHARE0212.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0212","share-WINSERVER-SSEnt0212","Share","",""
"LAB\SS-ENT-0213-Readers","SS-ENT-0213-Readers","group","CORP.ENT.SHARE0213.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0213","share-WINSERVER-SSEnt0213","Share","",""
"LAB\SS-ENT-0214-Readers","SS-ENT-0214-Readers","group","CORP.ENT.SHARE0214.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0214","share-WINSERVER-SSEnt0214","Share","",""
"LAB\SS-ENT-0215-Readers","SS-ENT-0215-Readers","group","CORP.ENT.SHARE0215.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0215","share-WINSERVER-SSEnt0215","Share","",""
"LAB\SS-ENT-0216-Readers","SS-ENT-0216-Readers","group","CORP.ENT.SHARE0216.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0216","share-WINSERVER-SSEnt0216","Share","",""
"LAB\SS-ENT-0217-Readers","SS-ENT-0217-Readers","group","CORP.ENT.SHARE0217.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0217","share-WINSERVER-SSEnt0217","Share","",""
"LAB\SS-ENT-0218-Readers","SS-ENT-0218-Readers","group","CORP.ENT.SHARE0218.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0218","share-WINSERVER-SSEnt0218","Share","",""
"LAB\SS-ENT-0219-Readers","SS-ENT-0219-Readers","group","CORP.ENT.SHARE0219.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0219","share-WINSERVER-SSEnt0219","Share","",""
"LAB\SS-ENT-0220-Readers","SS-ENT-0220-Readers","group","CORP.ENT.SHARE0220.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0220","share-WINSERVER-SSEnt0220","Share","",""
"LAB\SS-ENT-0221-Readers","SS-ENT-0221-Readers","group","CORP.ENT.SHARE0221.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0221","share-WINSERVER-SSEnt0221","Share","",""
"LAB\SS-ENT-0222-Readers","SS-ENT-0222-Readers","group","CORP.ENT.SHARE0222.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0222","share-WINSERVER-SSEnt0222","Share","",""
"LAB\SS-ENT-0223-Readers","SS-ENT-0223-Readers","group","CORP.ENT.SHARE0223.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0223","share-WINSERVER-SSEnt0223","Share","",""
"LAB\SS-ENT-0224-Readers","SS-ENT-0224-Readers","group","CORP.ENT.SHARE0224.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0224","share-WINSERVER-SSEnt0224","Share","",""
"LAB\SS-ENT-0225-Readers","SS-ENT-0225-Readers","group","CORP.ENT.SHARE0225.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0225","share-WINSERVER-SSEnt0225","Share","",""
"LAB\SS-ENT-0226-Readers","SS-ENT-0226-Readers","group","CORP.ENT.SHARE0226.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0226","share-WINSERVER-SSEnt0226","Share","",""
"LAB\SS-ENT-0227-Readers","SS-ENT-0227-Readers","group","CORP.ENT.SHARE0227.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0227","share-WINSERVER-SSEnt0227","Share","",""
"LAB\SS-ENT-0228-Readers","SS-ENT-0228-Readers","group","CORP.ENT.SHARE0228.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0228","share-WINSERVER-SSEnt0228","Share","",""
"LAB\SS-ENT-0229-Readers","SS-ENT-0229-Readers","group","CORP.ENT.SHARE0229.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0229","share-WINSERVER-SSEnt0229","Share","",""
"LAB\SS-ENT-0230-Readers","SS-ENT-0230-Readers","group","CORP.ENT.SHARE0230.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0230","share-WINSERVER-SSEnt0230","Share","",""
"LAB\SS-ENT-0231-Readers","SS-ENT-0231-Readers","group","CORP.ENT.SHARE0231.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0231","share-WINSERVER-SSEnt0231","Share","",""
"LAB\SS-ENT-0232-Readers","SS-ENT-0232-Readers","group","CORP.ENT.SHARE0232.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0232","share-WINSERVER-SSEnt0232","Share","",""
"LAB\SS-ENT-0233-Readers","SS-ENT-0233-Readers","group","CORP.ENT.SHARE0233.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0233","share-WINSERVER-SSEnt0233","Share","",""
"LAB\SS-ENT-0234-Readers","SS-ENT-0234-Readers","group","CORP.ENT.SHARE0234.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0234","share-WINSERVER-SSEnt0234","Share","",""
"LAB\SS-ENT-0235-Readers","SS-ENT-0235-Readers","group","CORP.ENT.SHARE0235.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0235","share-WINSERVER-SSEnt0235","Share","",""
"LAB\SS-ENT-0236-Readers","SS-ENT-0236-Readers","group","CORP.ENT.SHARE0236.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0236","share-WINSERVER-SSEnt0236","Share","",""
"LAB\SS-ENT-0237-Readers","SS-ENT-0237-Readers","group","CORP.ENT.SHARE0237.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0237","share-WINSERVER-SSEnt0237","Share","",""
"LAB\SS-ENT-0238-Readers","SS-ENT-0238-Readers","group","CORP.ENT.SHARE0238.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0238","share-WINSERVER-SSEnt0238","Share","",""
"LAB\SS-ENT-0239-Readers","SS-ENT-0239-Readers","group","CORP.ENT.SHARE0239.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0239","share-WINSERVER-SSEnt0239","Share","",""
"LAB\SS-ENT-0240-Readers","SS-ENT-0240-Readers","group","CORP.ENT.SHARE0240.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0240","share-WINSERVER-SSEnt0240","Share","",""
"LAB\SS-ENT-0241-Readers","SS-ENT-0241-Readers","group","CORP.ENT.SHARE0241.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0241","share-WINSERVER-SSEnt0241","Share","",""
"LAB\SS-ENT-0242-Readers","SS-ENT-0242-Readers","group","CORP.ENT.SHARE0242.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0242","share-WINSERVER-SSEnt0242","Share","",""
"LAB\SS-ENT-0243-Readers","SS-ENT-0243-Readers","group","CORP.ENT.SHARE0243.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0243","share-WINSERVER-SSEnt0243","Share","",""
"LAB\SS-ENT-0244-Readers","SS-ENT-0244-Readers","group","CORP.ENT.SHARE0244.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0244","share-WINSERVER-SSEnt0244","Share","",""
"LAB\SS-ENT-0245-Readers","SS-ENT-0245-Readers","group","CORP.ENT.SHARE0245.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0245","share-WINSERVER-SSEnt0245","Share","",""
"LAB\SS-ENT-0246-Readers","SS-ENT-0246-Readers","group","CORP.ENT.SHARE0246.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0246","share-WINSERVER-SSEnt0246","Share","",""
"LAB\SS-ENT-0247-Readers","SS-ENT-0247-Readers","group","CORP.ENT.SHARE0247.READ","","1","0","2","2","False","False","Read","share-WINSERVER-SSEnt0247","share-WINSERVER-SSEnt0247","Share","",""
"LAB\SS-Finance-Readers","SS-Finance-Readers","group","CORP.FIN.ACCESS.READ","","1","4","2","2","False","False","Modify, Synchronize; Read","share-WINSERVER-SSFinance","share-WINSERVER-SSFinance","NTFS; Share","C:\ShareSurferEnterpriseLab\Finance\AP\Conflict\ReaderModify","C:\ShareSurferEnterpriseLab\Finance\AP\Conflict\ReaderModify"
"LAB\SS-Operations-Owners","SS-Operations-Owners","group","CORP.OPS.ACCESS.OWNER","","1","5","2","1","False","False","Full; Modify, Synchronize; Read, Synchronize","share-WINSERVER-SSOperations","share-WINSERVER-SSOperations","NTFS; Share","C:\ShareSurferEnterpriseLab\Operations\Restricted","C:\ShareSurferEnterpriseLab\Operations\Restricted"
